step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
131,0.9998337626457214,0.9989346163116262,2.1625000000469186e-05,2.3048405381047605e-05,fast,LearningControllerState.STABLE,0.0002247865835238727,0.00046302588308666515,0.00018786235427903364,1770136388.62903
132,0.9996544718742371,0.9990785874241485,2.2874999999977774e-05,2.301372430483364e-05,robust,LearningControllerState.STABLE,0.00014397111252228978,0.00036840312576291723,0.00029737948208641285,1770136388.6299672
133,0.9999222755432129,0.9992473250479614,2.1583000000546804e-05,2.2727579443976275e-05,fast,LearningControllerState.STABLE,0.00016873762381297563,0.00032150585174584023,9.930745678765618e-05,1770136388.6308951
134,0.999589204788208,0.9993157009960109,2.3917000000039934e-05,2.296546355518901e-05,robust,LearningControllerState.STABLE,6.837594804942615e-05,0.0004347122117920321,0.00016811561221352633,1770136388.6318731
135,0.9998554587364197,0.9994236525440927,2.1333000000289815e-05,2.2638970844209172e-05,fast,LearningControllerState.STABLE,0.0001079515480818527,0.000155954799652136,0.00016587426358061208,1770136388.632786
136,0.9995136260986328,0.9994416472550007,2.254199999995876e-05,2.261957667535909e-05,robust,LearningControllerState.STABLE,1.7994710908020295e-05,0.0005089159013671463,0.00018102665728747525,1770136388.633695
137,0.999874472618103,0.9995282123276212,2.120899999979997e-05,2.2337461340247268e-05,fast,LearningControllerState.STABLE,8.656507262050361e-05,0.0003151049919125626,0.00014673638189677263,1770136388.6350021
138,0.9998356699943542,0.9995897038609679,2.3082999999424203e-05,2.2486569072082654e-05,robust,LearningControllerState.STABLE,6.149153334666924e-05,0.00018741300564517616,0.0003414109424442202,1770136388.636299
139,0.9998342990875244,0.9996386229062793,2.1291000000367433e-05,2.224745525773961e-05,fast,LearningControllerState.STABLE,4.891904531134639e-05,0.0008505040973512124,0.00018699191247595337,1770136388.6372008
140,0.9991201162338257,0.9995349215717886,2.324999999991917e-05,2.244796420617552e-05,robust,LearningControllerState.STABLE,-0.00010370133449066898,0.0009031337661742356,0.00012249489611804165,1770136388.6381388
