step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,rolling_vol,mean_deriv,predicted_degradation_step,actual_degradation_step,lead_time,fast_J,robust_J,timestamp
356,0.9994640946388245,0.999119843208968,2.1416000000051838e-05,2.1381248391386412e-05,robust,DEGRADED,8.60628574641531e-05,0.00010214554234623169,4.978085442364222e-05,154,,,0.0033133972055359173,0.000557321361175589,1770134193.7556102
357,0.9983884692192078,0.998973568411016,2.141700000013458e-05,2.1388398713136047e-05,robust,DEGRADED,-0.00014627479795192855,9.593824345299755e-05,1.1407573095811863e-05,154,,,0.0025020821762082868,0.001632947780792371,1770134193.756982
358,0.9995430111885071,0.9990874569665144,2.145799999997422e-05,2.1402318970503682e-05,robust,DEGRADED,0.00011388855549832044,9.520336968889495e-05,1.909433926889914e-05,154,,,0.0016519715463561013,0.00047844681149289414,1770134193.7587268
359,0.9979507923126221,0.998860124035736,2.3667000000227034e-05,2.185525517644835e-05,robust,DEGRADED,-0.0002273329307783678,9.10521382904793e-05,-4.161120155852238e-05,154,,,0.0005023562278747562,0.0020728746873781567,1770134193.760113
360,0.9984733462333679,0.9987827684752624,2.1666999999947478e-05,2.1817604141148178e-05,robust,DEGRADED,-7.735556047361314e-05,0.00010500011186834718,-5.020237524828719e-05,154,,,0.00540314037704448,0.0015483207666320276,1770134193.761942
361,0.9992824196815491,0.9988826987165198,2.120800000016132e-05,2.169568331295081e-05,robust,DEGRADED,9.993024125742878e-05,0.00010393875660520117,-4.7428898489632054e-05,154,,,0.0036876011886595172,0.0007387883184510891,1770134193.763304
362,0.9981634020805359,0.9987388393893231,2.1542000000263073e-05,2.1664946650413265e-05,robust,DEGRADED,-0.0001438593271967381,0.00012492131854841782,-4.6945804338593965e-05,154,,,0.005500166622344871,0.0018581399194643744,1770134193.764678
363,0.9983381032943726,0.9986586921703331,2.1332999999845725e-05,2.159855732029976e-05,robust,DEGRADED,-8.014721898996768e-05,0.00015187443060985547,-8.575295923625159e-05,154,,,0.002503483501617332,0.0016832297056272871,1770134193.766038
364,0.9990851879119873,0.998743991318664,2.1374999999768107e-05,2.155384585619343e-05,robust,DEGRADED,8.529914833088625e-05,0.00015151112951354028,-2.322654341440078e-05,154,,,0.001452194381713845,0.0009361870880124634,1770134193.767783
365,0.9989796280860901,0.9987911186721493,2.1667000000391567e-05,2.1576476685033058e-05,robust,DEGRADED,4.712735348533226e-05,0.00014556352566468417,1.6700393773882993e-06,154,,,0.0022297251588745404,0.0010420389139103037,1770134193.769144
366,0.9965609312057495,0.9983450811788693,2.1583999999741366e-05,2.1577981347974718e-05,robust,DEGRADED,-0.00044603749327998266,0.000188558619353415,-0.00010752350753009398,154,,,0.0024488962284241467,0.0034606527942502296,1770134193.7705019
367,0.998616099357605,0.9983992848146165,2.2667000000087256e-05,2.1795785078397227e-05,robust,DEGRADED,5.4203635747152035e-05,0.00020914791223486216,-6.791091494131595e-05,154,,,0.003030443305969577,0.0014065676423951068,1770134193.77198
368,0.9984576106071472,0.9984109499731227,2.2083000000172603e-05,2.1853228062752306e-05,robust,DEGRADED,1.1665158506257711e-05,0.00019087542662503713,-4.954843944207088e-05,154,,,0.00406784068298327,0.0015644723928529558,1770134193.773462
369,0.9976868629455566,0.9982661325676095,2.1792000000075973e-05,2.184098245021704e-05,robust,DEGRADED,-0.00014481740551319788,0.0002111263107311785,-9.557175021088771e-05,154,,,0.0013313451156613532,0.0023349290544434353,1770134193.774862
370,0.9994363188743591,0.9985001698289595,2.1374999999768107e-05,2.1747785960127256e-05,robust,DEGRADED,0.00023403726134996194,0.00020381955519815692,-5.818976863796177e-05,154,,,0.0027777712629393214,0.0005850561256406372,1770134193.7762449
371,0.9989885091781616,0.9985978376988001,2.1874999999837996e-05,2.1773228768069405e-05,robust,DEGRADED,9.766786984055642e-05,0.00017675112323038757,5.055130398614605e-05,154,,,0.0011096404649655334,0.001033365821838217,1770134193.777625
372,0.9981128573417664,0.9985008416273934,2.141699999969049e-05,2.1701983014393624e-05,robust,DEGRADED,-9.699607140667421e-05,0.00016468800824448983,2.0311362555380797e-05,154,,,0.001786551811035153,0.001908559658233333,1770134193.7790048
373,0.9986339807510376,0.9985274694521222,2.1542000000263073e-05,2.1669986411567515e-05,robust,DEGRADED,2.6627824728842064e-05,0.00015833186007985307,2.3303895799897666e-05,154,,,0.003173576522827126,0.0013875612489626654,1770134193.780376
374,0.998984158039093,0.9986188071695165,2.170899999986986e-05,2.1677789129227986e-05,robust,DEGRADED,9.133771739422425e-05,0.00014345069977073047,7.05349203813821e-05,154,,,0.0021245767747801736,0.0010375509609068523,1770134193.7817512
375,0.9985431432723999,0.9986036743900932,2.1499999999896602e-05,2.164223130336171e-05,robust,DEGRADED,-1.5132779423221443e-05,0.00011255210036567828,2.0700912226745417e-05,154,,,0.0012246236154478396,0.0014783567275999943,1770134193.78312
376,0.9991405010223389,0.9987110397165424,2.1499999999896602e-05,2.161378504266869e-05,robust,DEGRADED,0.0001073653264491714,0.0001227358947211561,2.264040354846841e-05,154,,,0.004685913593291957,0.0008809989776610294,1770134193.784488
377,0.9982112646102905,0.998611084695292,2.1290999999923343e-05,2.1549228034119622e-05,robust,DEGRADED,-9.995502125037525e-05,0.00011940753961200026,2.2048613579728204e-05,154,,,0.005141316474731816,0.001810026389709396,1770134193.7858791
378,0.9981094002723694,0.9985107478107076,2.1374999999768107e-05,2.151438242724932e-05,robust,DEGRADED,-0.0001003368845844399,0.00011261668654082245,-3.3443282829281882e-06,154,,,0.002524124545868034,0.0019119747276303833,1770134193.787245
379,0.999225914478302,0.9986537811442265,2.1624999999581007e-05,2.153650594171566e-05,robust,DEGRADED,0.0001430333335189493,6.784873803269829e-05,6.994794942016825e-06,154,,,0.0018502271763001232,0.000795710521697579,1770134193.788648
380,0.9989729523658752,0.9987176153885563,2.145900000005696e-05,2.152100475338392e-05,robust,DEGRADED,6.383424432976348e-05,7.233916757443179e-05,2.278819969261381e-05,154,,,0.003429393867492969,0.0010485066341248128,1770134193.790032
381,0.9988812208175659,0.9987503364743582,2.1583000000102714e-05,2.153340380272768e-05,robust,DEGRADED,3.2721085801878935e-05,8.425374447771116e-05,7.859351563155314e-06,154,,,0.004637460807800586,0.0011403621824341847,1770134193.791407
382,0.9994652271270752,0.9988933146049017,2.1541999999818984e-05,2.153512304214594e-05,robust,DEGRADED,0.00014297813054353625,0.00010754621459603878,5.644598192193762e-05,154,,,0.0020237795297544103,0.0005563148729246237,1770134193.792781
383,0.9987173676490784,0.9988581252137371,2.1584000000185455e-05,2.1544898433753845e-05,robust,DEGRADED,-3.5189391164647255e-05,0.00011249827423324847,6.947548060589614e-05,154,,,0.0020423457603455653,0.0013042163509218163,1770134193.794152
384,0.9986370801925659,0.9988139162095029,2.1749999999709502e-05,2.1585918746944978e-05,robust,DEGRADED,-4.4209004234185834e-05,0.0001148588313339185,3.2027013055269116e-05,154,,,0.0017582818372803288,0.0013846698074337915,1770134193.7959108
385,0.9991145730018616,0.9988740475679747,2.1374999999768107e-05,2.1543734997509605e-05,robust,DEGRADED,6.01313584718266e-05,0.00011787439332219747,3.128643588368174e-05,154,,,0.0036247484744875713,0.0009068019981381958,1770134193.797293
386,0.9985467195510864,0.9988085819645971,2.1583000000102714e-05,2.155158799802823e-05,robust,DEGRADED,-6.546560337761242e-05,0.00011915281925546722,1.1649098047783468e-05,154,,,0.001982335696991022,0.001474863448913677,1770134193.7986739
387,0.9978625178337097,0.9986193691384196,2.1250000000083702e-05,2.1491270398439325e-05,robust,DEGRADED,-0.00018921282617745394,0.0001182150748467443,-5.478909329641457e-05,154,,,0.002235507041930873,0.002158732166290367,1770134193.800072
388,0.9990730881690979,0.9987101129445554,2.1583000000102714e-05,2.1509616318772005e-05,robust,DEGRADED,9.074380613571797e-05,8.951498148210831e-05,-2.9602453836341526e-05,154,,,0.0027448345222471637,0.0009484948309022023,1770134193.801444
389,0.9990991950035095,0.9987879293563462,2.1332999999845725e-05,2.147429305498675e-05,robust,DEGRADED,7.781641179083199e-05,8.072535565114857e-05,-5.1973706313379605e-06,154,,,0.00349599665106215,0.0009221379964903242,1770134193.802818
390,0.9985440373420715,0.9987391509534913,2.170800000023121e-05,2.1521034444035643e-05,robust,DEGRADED,-4.877840285488766e-05,7.921655125623396e-05,-2.6979322896680812e-05,154,,,0.004750888446807711,0.001477670657928698,1770134193.8042
391,0.9986768364906311,0.9987266880609194,2.1124999999955207e-05,2.144182755521956e-05,robust,DEGRADED,-1.2462892571951656e-05,8.05720293941547e-05,-1.6378780735548658e-05,154,,,0.0024792125972594725,0.0013442885093688517,1770134193.8056068
392,0.9996225833892822,0.998905867126592,2.1542000000263073e-05,2.1461862044228264e-05,robust,DEGRADED,0.00017917906567266328,8.235695377415125e-05,5.729959763447479e-05,154,,,0.0030391202581481203,0.0003989586107180365,1770134193.8069901
393,0.9972914457321167,0.9985829828476971,2.141700000013458e-05,2.1452889635409527e-05,robust,DEGRADED,-0.00032288427889493043,9.766174878539325e-05,-2.5426019371654895e-05,154,,,0.0026507959974368944,0.0027299712678834354,1770134193.8083808
394,0.9995893239974976,0.9987842510776572,2.1583000000102714e-05,2.1478911708348167e-05,robust,DEGRADED,0.0002012682299601387,9.63251284838244e-05,-7.356557377935502e-07,154,,,0.004341815746490507,0.0004322590025025441,1770134193.809759
395,0.9996614456176758,0.998959689985661,2.1042000000193184e-05,2.139152936671717e-05,robust,DEGRADED,0.0001754389080037555,0.00010952910403069586,4.410780643393508e-05,154,,,0.0035075833475035623,0.00035959638232441193,1770134193.811142
396,0.9988303184509277,0.9989338156787144,2.1375000000212196e-05,2.1388223493416176e-05,robust,DEGRADED,-2.5874306946560566e-05,0.00012067843365617922,4.14255235590133e-05,154,,,0.0009857342224117716,0.0011910565490724778,1770134193.8125188
397,0.9997261762619019,0.999092287795352,2.141699999969049e-05,2.139397879467104e-05,robust,DEGRADED,0.00015847211663755356,0.00014132647568024112,3.728413375199135e-05,154,,,0.00866975000363146,0.000295240738097835,1770134193.813932
398,0.9994345307350159,0.9991607363832848,2.1292000000006084e-05,2.137358303573805e-05,robust,DEGRADED,6.844858793286779e-05,0.00016774952535647327,0.000115550707117551,154,,,0.0019786412090150307,0.0005867612649841369,1770134193.815318
399,0.9987178444862366,0.9990721580038753,2.141699999969049e-05,2.138226642852854e-05,robust,DEGRADED,-8.857837940956514e-05,0.000175773958905318,5.758138524361023e-05,154,,,0.001172183574493335,0.0013035725137631182,1770134193.816714
400,0.9989153742790222,0.9990408012589047,2.1499999999896602e-05,2.1405813142802155e-05,robust,DEGRADED,-3.135674497056762e-05,0.0001721552917994216,1.6222254648745604e-05,154,,,0.003015349353790331,0.0011061257209776798,1770134193.818105
401,0.9986259937286377,0.9989578397528514,2.116699999987759e-05,2.135805051421724e-05,robust,DEGRADED,-8.296150605335839e-05,0.00015885629464216152,4.804814827386039e-06,154,,,0.0005683651275636414,0.0013951732713621823,1770134193.819493
402,0.9980431199073792,0.998774895783757,2.1625000000025096e-05,2.1411440411378816e-05,robust,DEGRADED,-0.0001829439690943513,0.00016706315235520466,-6.347840231899494e-05,154,,,0.0019528967931821128,0.0019785050926208747,1770134193.820881
403,0.9977988004684448,0.9985796767206947,2.1250000000083702e-05,2.1379152329119797e-05,robust,DEGRADED,-0.00019521906306230186,0.00016776313279355537,-0.00011621193251802886,154,,,0.004667292548766966,0.0022224495315552595,1770134193.82227
404,0.9989029765129089,0.9986443366791375,2.1333000000289815e-05,2.13699218633538e-05,robust,DEGRADED,6.465995844284755e-05,0.00018477531622825417,-8.556426494754632e-05,154,,,0.0034447954937131264,0.0011183564870913543,1770134193.8236558
405,0.9972113370895386,0.9983577367612178,2.116700000032168e-05,2.1329337490747376e-05,robust,DEGRADED,-0.0002865999179197942,0.000249339922501597,-0.00013661289953739164,154,,,0.004421536575133889,0.0028098299104617475,1770134193.825061
406,0.9986852407455444,0.9984232375580832,2.1499999999896602e-05,2.1363469992577224e-05,robust,DEGRADED,6.550079686540311e-05,0.0002797152743654689,-0.00010692043895363935,154,,,0.0021401687963562566,0.001336259254455463,1770134193.826448
407,0.999083399772644,0.9985552700009953,2.145799999997422e-05,2.1382375994056625e-05,robust,DEGRADED,0.00013203244291215555,0.0002718761889983448,-4.392515655233797e-05,154,,,0.0052913891563415305,0.0009380582273559313,1770134193.82784
408,0.997549295425415,0.9983540750858793,2.1541999999818984e-05,2.1414300795209096e-05,robust,DEGRADED,-0.00020119491511605414,0.00025940462775523904,-4.512032696308843e-05,154,,,0.004746560703094538,0.00247224657458478,1770134193.8292558
409,0.9983119368553162,0.9983456474397667,2.145799999997422e-05,2.142304063616212e-05,robust,DEGRADED,-8.427646112529885e-06,0.0002392324204978948,-5.973784787416392e-05,154,,,0.0005947164037780617,0.0017095211446838121,1770134193.830654
410,0.9972972273826599,0.9981359634283453,2.145799999997422e-05,2.143003250892454e-05,robust,DEGRADED,-0.00020968401142140713,0.0002274946257777965,-4.43546665744865e-05,154,,,0.0022132030908506017,0.002724230617340062,1770134193.832047
411,0.9992774128913879,0.9983642533209539,2.1374999999768107e-05,2.1419026007093254e-05,robust,DEGRADED,0.00022828989260859078,0.00017503997562176332,-1.1796847425848966e-05,154,,,0.0016113505971984132,0.0007439621086118287,1770134193.8334389
412,0.9975279569625854,0.9981969940492803,2.145800000041831e-05,2.1426820805758266e-05,robust,DEGRADED,-0.00016725927167360322,0.0001534612868227127,-7.165519034300072e-05,154,,,0.0030660497436527656,0.002493501037414969,1770134193.834835
413,0.9989463686943054,0.9983468689782854,2.1290999999923343e-05,2.139965664459128e-05,robust,DEGRADED,0.00014987492900508936,0.00014093603204479835,-1.4412215187720178e-06,154,,,0.003701316047668435,0.0010749223056945034,1770134193.8366148
414,0.9991829991340637,0.9985140950094411,2.641699999994529e-05,2.2403125315662082e-05,robust,DEGRADED,0.00016722603115570944,0.00011961240096662452,3.3689513934875846e-05,154,,,0.003639155426391927,0.0008434178659362246,1770134193.838021
415,0.9979771971702576,0.9984067154416045,2.1250000000083702e-05,2.217250025254641e-05,robust,DEGRADED,-0.0001073795678365741,0.00012044333555478437,5.415040265184245e-05,154,,,0.0032836185110167726,0.0020440528297425153,1770134193.839422
416,0.9993669390678406,0.9985987601668518,2.145799999997422e-05,2.202960020203197e-05,robust,DEGRADED,0.00019204472524725347,0.0001390966795960916,4.690136917957499e-05,154,,,0.001998357532501327,0.000654518932159398,1770134193.840821
417,0.9978954792022705,0.9984581039739355,2.1375000000212196e-05,2.1898680161668015e-05,robust,DEGRADED,-0.0001406561929162553,0.00012972189031996924,5.2221984931044574e-05,154,,,0.0030211845857546216,0.0021258957977297044,1770134193.842217
418,0.999813973903656,0.9987292779598796,2.1124999999955207e-05,2.1743944129325455e-05,robust,DEGRADED,0.00027117398594411757,0.00016775439776205273,7.648179631885022e-05,154,,,0.0012898079339902502,0.00020715109634394935,1770134193.843612
419,0.9991250038146973,0.9988084231308432,2.116700000032168e-05,2.16285553035247e-05,robust,DEGRADED,7.91451709635238e-05,0.00020369248619967883,5.886562428041309e-05,154,,,0.002779530216217019,0.000896163185303056,1770134193.845033
420,0.9992486834526062,0.9988964751951959,2.1249999999639613e-05,2.1552844242747684e-05,robust,DEGRADED,8.805206435269497e-05,0.00021183632617665477,9.79519507182669e-05,154,,,0.0037356191369934955,0.0007725665473934384,1770134193.846432
421,0.9989057779312134,0.9988983357423994,2.1625000000025096e-05,2.1567275394203168e-05,robust,DEGRADED,1.8605472035249093e-06,0.00022940974612978344,5.991511510952119e-05,154,,,0.003218153773895338,0.0011158470687866462,1770134193.8478348
422,0.9979455471038818,0.9987077780146959,2.145799999997422e-05,2.154542031535738e-05,robust,DEGRADED,-0.00019055772770348867,0.0001908691736073863,4.993480815207452e-05,154,,,0.004289000240508933,0.0020759108961181383,1770134193.849236
423,0.9987921118736267,0.9987246447864822,2.1124999999955207e-05,2.1461336252276948e-05,robust,DEGRADED,1.686677178625029e-05,0.00016550978951138066,-9.266346794989389e-07,154,,,0.003985518017181722,0.0012290131263732462,1770134193.850634
424,0.9978934526443481,0.9985584063580555,2.1292000000006084e-05,2.1427469001822774e-05,robust,DEGRADED,-0.00016623842842666825,0.00016171200120465107,-5.000335455753735e-05,154,,,0.003018694469635097,0.0021278393556518616,1770134193.852041
425,0.9992828369140625,0.9987032924692569,2.170799999978712e-05,2.1483575201415643e-05,robust,DEGRADED,0.00014488611120144768,0.00013392005417581278,-3.863654518778681e-05,154,,,0.001813320319763445,0.0007388710859372871,1770134193.853467
426,0.9980018734931946,0.9985630086740445,2.1792000000075973e-05,2.154526016114771e-05,robust,DEGRADED,-0.00014028379521247025,0.00013723415971759524,-6.706541367098584e-05,154,,,0.0018733188016968327,0.002019918506805496,1770134193.8552651
427,0.997893214225769,0.9984290497843894,2.116699999987759e-05,2.1469608128893685e-05,robust,DEGRADED,-0.00013395888965506142,0.00014262731480767083,-5.5745646061300394e-05,154,,,0.0009118900907596483,0.0021279527742308346,1770134193.856666
428,0.998525083065033,0.9984482564405182,2.1541000000180333e-05,2.1483886503151016e-05,robust,DEGRADED,1.9206656128756272e-05,0.00016096471600602876,-5.5277669192799196e-05,154,,,0.002457307506561257,0.0014964579349672213,1770134193.8580742
429,0.9991415739059448,0.9985869199336036,2.120800000016132e-05,2.1428709202553077e-05,robust,DEGRADED,0.00013866349308544468,0.0001560769672681375,5.702715109623391e-06,154,,,0.005041036834350532,0.0008796340940553371,1770134193.859859
430,0.9956644773483276,0.9980024314165484,2.141700000013458e-05,2.1426367362069378e-05,robust,DEGRADED,-0.0005844885170551706,0.00022916253842272043,-0.00014017221054170027,154,,,0.0034786273040769977,0.004356939651672498,1770134193.861268
431,0.9971781969070435,0.9978375845146475,2.141700000013458e-05,2.142449388968242e-05,robust,DEGRADED,-0.00016484690190088358,0.0002871832104688553,-0.00014508483187938292,154,,,0.004302173099517859,0.0028432200929566775,1770134193.862674
432,0.9977502226829529,0.9978201121483086,2.1332999999845725e-05,2.1406195111715082e-05,robust,DEGRADED,-1.747236633897753e-05,0.00032971984033590087,-0.00012178752721616614,154,,,0.0016238197818911893,0.002271110317046965,1770134193.864471
433,0.9983769059181213,0.9979314709022712,2.1292000000006084e-05,2.138335608937328e-05,robust,DEGRADED,0.0001113587539626204,0.00032963662351509455,-0.00010335710764939333,154,,,0.0019016614265443543,0.0016443860818786682,1770134193.8659232
434,0.9992027878761292,0.9981857342970428,2.145799999997422e-05,2.139828487149347e-05,robust,DEGRADED,0.0002542633947716366,0.0003178195973779318,-8.023712731215493e-05,154,,,0.006185655246551569,0.0008186701238708238,1770134193.867743
435,0.9991689324378967,0.9983823739252137,2.1374999999768107e-05,2.13936278971484e-05,robust,DEGRADED,0.00019663962817084712,0.0002850170886444084,7.598850173304861e-05,154,,,0.0021290939138487452,0.0008524425621030396,1770134193.8691552
436,0.9993215799331665,0.9985702151268043,2.1333999999928466e-05,2.1381702317704414e-05,robust,DEGRADED,0.00018784120159065498,0.0002858945119776407,0.00014652612243135633,154,,,0.0030252263526913126,0.0006997540668334246,1770134193.870593
437,0.9988749027252197,0.9986311526464875,2.1416000000051838e-05,2.13885618541739e-05,robust,DEGRADED,6.093751968316852e-05,0.0003064071426832299,0.00016220809963578552,154,,,0.001750593838103942,0.0011465132747803253,1770134193.872009
438,0.9990839958190918,0.9987217212810083,2.1666000000308827e-05,2.1444049483400887e-05,robust,DEGRADED,9.056863452083785e-05,0.00033470356156595996,0.00015805007574742902,154,,,0.004435699085235889,0.000937670180908512,1770134193.873423
439,0.9977342486381531,0.9985242267524373,2.1875000000282085e-05,2.1530239586777127e-05,robust,DEGRADED,-0.00019749452857098504,0.0003291937085424579,6.769849107890469e-05,154,,,0.0021912019537047023,0.002287626361847206,1770134193.8752298
440,0.998888373374939,0.9985970560769377,2.1124999999955207e-05,2.1449191669412744e-05,robust,DEGRADED,7.28293245003675e-05,0.0003308711443304904,4.293643034480876e-05,154,,,0.0018491437112730935,0.0011327516250609904,1770134193.876648
441,0.9993460774421692,0.9987468603499841,2.145799999997422e-05,2.145095333552504e-05,robust,DEGRADED,0.00014980427304633892,0.00031004262729498365,3.532904463594555e-05,154,,,0.0012926501197818574,0.0006753805578307848,1770134193.878455
442,0.9983387589454651,0.9986652400690803,2.1625000000025096e-05,2.1485762668425052e-05,robust,DEGRADED,-8.162028090374918e-05,0.0002460027744513324,6.817484518562012e-06,154,,,0.0017208136785584749,0.0016828660545349372,1770134193.879872
443,0.9984467029571533,0.998621532646695,2.1625000000025096e-05,2.1513610134745064e-05,robust,DEGRADED,-4.3707422385352857e-05,0.00015973898217627866,-2.0037726862676132e-05,154,,,0.0012706854244388666,0.0015749220428467048,1770134193.881291
444,0.9987604022026062,0.9986493065578773,2.1499999999896602e-05,2.1510888107775373e-05,robust,DEGRADED,2.77739111823605e-05,9.864126296052195e-05,2.5015961087992977e-05,154,,,0.008279518394287422,0.0012610977973936954,1770134193.882705
445,0.9979713559150696,0.9985137164293159,2.1499999999896602e-05,2.150871048619962e-05,robust,DEGRADED,-0.00013559012856145802,7.26487278036581e-05,-1.6667929524372127e-05,154,,,0.0031282593881529763,0.0020501440849303165,1770134193.884118
446,0.9987625479698181,0.9985634827374164,2.1375000000212196e-05,2.1481968389002135e-05,robust,DEGRADED,4.9766308100496204e-05,7.317428140274789e-05,-3.667552251354067e-05,154,,,0.005543952640899352,0.001258827030182097,1770134193.885561
447,0.9992994666099548,0.998710679511924,2.1499999999896602e-05,2.148557471118103e-05,robust,DEGRADED,0.0001471967745076963,7.775937965319435e-05,9.087888568748426e-06,154,,,0.0025848498649598817,0.0007220333900450626,1770134193.886981
448,0.998529314994812,0.9986744066085017,2.1542000000263073e-05,2.149685976899744e-05,robust,DEGRADED,-3.6272903422340796e-05,7.343793126966155e-05,1.0574792361350837e-05,154,,,0.000956707992919803,0.0014922270051882514,1770134193.8884149
449,0.9974879622459412,0.9984371177359896,2.116699999987759e-05,2.1430887815173473e-05,robust,DEGRADED,-0.00023728887251206476,8.865923061043984e-05,-4.2437764377534216e-05,154,,,0.0025632367742614015,0.0025332047540587155,1770134193.889836
450,0.9993314743041992,0.9986159890496316,2.1333000000289815e-05,2.1411310252196745e-05,robust,DEGRADED,0.0001788713136419151,8.839480684772448e-05,2.0454524063140412e-05,154,,,0.0020413196674500256,0.0006898586958010711,1770134193.891264
451,0.9987812042236328,0.9986490320844318,2.141700000013458e-05,2.1412448201784312e-05,robust,DEGRADED,3.304303480022863e-05,7.867404521284927e-05,1.71098694030869e-05,154,,,0.0022163561138,0.001240212776367322,1770134193.892693
452,0.9996946454048157,0.9988581547485086,2.1333000000289815e-05,2.139655856148541e-05,robust,DEGRADED,0.00020912266407679958,0.00010802052429157863,2.949504731690755e-05,154,,,0.0014460666847231352,0.000326687595184616,1770134193.8941178
453,0.9987506866455078,0.9988366611279085,2.1375000000212196e-05,2.1392246849230768e-05,robust,DEGRADED,-2.1493620600110397e-05,0.00012448960857961209,3.245090388135363e-05,154,,,0.0025015937576293723,0.0012706883544923997,1770134193.8955479
454,0.9984286427497864,0.9987550574522841,2.1499999999896602e-05,2.1413797479363938e-05,robust,DEGRADED,-8.160367562437543e-05,0.0001283410015371361,6.35879432588915e-05,154,,,0.0011719567373349449,0.0015928572502135196,1770134193.8973598
455,0.9982895255088806,0.9986619510636034,2.145799999997422e-05,2.1422637983485996e-05,robust,DEGRADED,-9.310638868065269e-05,0.0001186161132196267,9.192402794377941e-06,154,,,0.002981589729492029,0.001731932491119359,1770134193.8987992
456,0.9975855350494385,0.9984466678607705,2.1250000000083702e-05,2.1388110386805537e-05,robust,DEGRADED,-0.00021528320283292768,0.00013391247334686306,-4.047284473225332e-05,154,,,0.0010680718647155807,0.002435714950561607,1770134193.900228
457,0.9991096258163452,0.9985792594518855,2.1375000000212196e-05,2.138548830948687e-05,robust,DEGRADED,0.00013259159111500551,0.00013518529421508295,-5.577905932461213e-05,154,,,0.0015339485589902502,0.0009117491836549974,1770134193.901657
458,0.9994345903396606,0.9987503256294405,2.1290999999923343e-05,2.1366590647574163e-05,robust,DEGRADED,0.00017106617755502374,0.00013835704958378784,-1.726709969358531e-05,154,,,0.0068872424505310725,0.0005867006603392788,1770134193.903095
459,0.9991862773895264,0.9988375159814578,2.116699999987759e-05,2.132667251803485e-05,robust,DEGRADED,8.719035201720793e-05,0.00012570352388638638,1.6491705834731363e-05,154,,,0.004170827857787884,0.0008348896104735104,1770134193.904523
460,0.9986883401870728,0.9988076808225808,2.120899999979997e-05,2.1303138014387874e-05,robust,DEGRADED,-2.9835158877000723e-05,0.00012618887903047212,2.9145951795461754e-05,154,,,0.0023574933544310284,0.001332868812927046,1770134193.905976
461,0.9978847503662109,0.9986230947313068,2.1375000000212196e-05,2.1317510411552737e-05,robust,DEGRADED,-0.00018458609127391945,0.00012784031343526044,3.52853741072634e-05,154,,,0.0019124918672486224,0.0021366246337892747,1770134193.9074051
462,0.9990120530128479,0.998700886387615,2.1416000000051838e-05,2.1337208329252557e-05,robust,DEGRADED,7.77916563081682e-05,0.00011868629239874136,2.4325387145895937e-05,154,,,0.001328026092712431,0.0010093629871521514,1770134193.908843
463,0.9984942674636841,0.998659562602829,2.120800000016132e-05,2.131136666343431e-05,robust,DEGRADED,-4.1323784786051476e-05,0.00010984308388456745,-1.8152605322319103e-05,154,,,0.0047517649118349325,0.0015269405363160793,1770134193.9102762
464,0.9985905885696411,0.9986457677961914,2.1375000000212196e-05,2.132409333078989e-05,robust,DEGRADED,-1.3794806637545953e-05,0.00010746150397330191,-3.834963705326988e-05,154,,,0.005619966400146392,0.001430786430359099,1770134193.911735
465,0.996263861656189,0.998169386568191,2.1375000000212196e-05,2.133427466467435e-05,robust,DEGRADED,-0.00047638122800042204,0.00018520775392308705,-0.00012765885087795414,154,,,0.006363807739074634,0.0037575133438112474,1770134193.913171
466,0.9977864027023315,0.9980927897950191,2.116699999987759e-05,2.1300819731714998e-05,robust,DEGRADED,-7.659677317184421e-05,0.00024079632420759305,-0.00010606098725753909,154,,,0.0018889598464966184,0.0022347642976683346,1770134193.914602
467,0.9990032911300659,0.9982748900620286,2.1292000000006084e-05,2.1299055785373215e-05,robust,DEGRADED,0.00018210026700948845,0.0002583970294891609,-8.519926511727505e-05,154,,,0.0006501122816162663,0.0010180008699340881,1770134193.916043
468,0.9987014532089233,0.9983602026914076,2.1874999999837996e-05,2.1414244628266173e-05,robust,DEGRADED,8.53126293789419e-05,0.0002555764209996773,-5.987198228427637e-05,154,,,0.0012360023118898056,0.0013204217910764982,1770134193.917482
469,0.9987201690673828,0.9984321959666027,2.1583000000102714e-05,2.1447995702633483e-05,robust,DEGRADED,7.199327519513687e-05,0.00023267358128214655,-4.2714365917739805e-05,154,,,0.004011046177276434,0.0013014139326172902,1770134193.9189272
470,0.998173713684082,0.9983804995100987,2.1375000000212196e-05,2.1433396562149224e-05,robust,DEGRADED,-5.169645650404675e-05,0.00020561649752614392,4.2222588381535256e-05,154,,,0.004510068309783843,0.001847661315918181,1770134193.920372
471,0.9986576437950134,0.9984359283670816,2.116700000032168e-05,2.1380117249783716e-05,robust,DEGRADED,5.542885698295308e-05,0.00019583108012454525,6.862771441249472e-05,154,,,0.0010497322387696961,0.001363523204986894,1770134193.921818
472,0.9982938170433044,0.9984075061023263,2.1250000000083702e-05,2.1354093799843712e-05,robust,DEGRADED,-2.8422264755301185e-05,0.00017127166834178517,2.6523208059536786e-05,154,,,0.0017904987640382508,0.0017274329566956403,1770134193.9232562
473,0.9993617534637451,0.9985983555746101,2.1250000000083702e-05,2.1333275039891714e-05,robust,DEGRADED,0.0001908494722837606,0.0001622368801977784,4.763057664050052e-05,154,,,0.010598157680694609,0.0006594965362549665,1770134193.924719
