reliability,smoothed_reliability,latency,smoothed_latency
0.9288806319236755,0.9351163384523768,2.366599999992225e-05,2.3771143678076052e-05
0.9885754585266113,0.9458081624672239,2.3792000000133484e-05,2.377531494248754e-05
0.9062181711196899,0.9378901641977171,2.575000000004657e-05,2.4170251953999348e-05
0.9429431557655334,0.9389007625112804,2.383300000019517e-05,2.4102801563238514e-05
0.8871506452560425,0.9285507390602329,2.3832999999973126e-05,2.404884125058544e-05
0.8945456743240356,0.9217497261129934,2.3624999999860563e-05,2.3964073000440463e-05
0.9302482604980469,0.9234494329900043,2.3375000000047663e-05,2.3846258400361904e-05
0.8755040764808655,0.9138603616881766,2.3416999999970045e-05,2.3760406720283533e-05
0.9243026971817017,0.9159488287868818,2.4000000000024002e-05,2.3808325376231627e-05
0.9963114261627197,0.9320213482620494,2.4000000000024002e-05,2.3846660300990102e-05
0.9993391633033752,0.9454849112703146,2.4000000000024002e-05,2.3877328240796884e-05
0.9989190101623535,0.9561717310487224,2.379199999991144e-05,2.3860262592619797e-05
0.9950659871101379,0.9639505822610056,2.370899999992737e-05,2.3830010074081313e-05
0.9967814087867737,0.9705167475661592,2.366700000000499e-05,2.379740805926605e-05
0.9966775178909302,0.9757489016311135,2.3749999999989058e-05,2.3787926447410654e-05
0.9987529516220093,0.9803497116292927,2.379199999991144e-05,2.3788741157910814e-05
0.9964632391929626,0.9835724171420268,2.3875000000117552e-05,2.3805992926352165e-05
0.995454728603363,0.9859488794342941,2.3750000000211102e-05,2.3794794341123954e-05
0.9987052083015442,0.9885001452077441,2.408300000000807e-05,2.385243547290078e-05
0.9979814291000366,0.9903964019862026,2.358400000002092e-05,2.379874837832481e-05
0.9997668266296387,0.99227048691489,2.3792000000133484e-05,2.3797398702686547e-05
0.9982922673225403,0.9934748429964201,2.3624999999860563e-05,2.3762918962121352e-05
0.9975757598876953,0.9942950263746753,2.341700000019209e-05,2.36937351697355e-05
0.998248815536499,0.99508578420704,2.3499999999954113e-05,2.3654988135779226e-05
0.9963769912719727,0.9953440256200266,2.370899999992737e-05,2.3665790508608857e-05
0.9959760904312134,0.9954704385822639,2.3749999999989058e-05,2.3682632406884897e-05
0.9958781003952026,0.9955519709448517,2.458300000007796e-05,2.386270592552351e-05
0.9965662956237793,0.9957548358806373,2.3832999999973126e-05,2.3856764740413437e-05
0.9974855780601501,0.9961009843165398,2.3832999999973126e-05,2.3852011792325378e-05
0.9986587762832642,0.9966125427098848,2.3875000000117552e-05,2.3856609433883814e-05
0.9946079254150391,0.9962116192509157,2.3875000000117552e-05,2.3860287547130565e-05
0.9973969459533691,0.9964486845914065,2.441699999988778e-05,2.3971630037682007e-05
0.9973785877227783,0.996634665217681,2.416700000007488e-05,2.401070403016058e-05
0.9974433779716492,0.9967964077684747,2.3792000000133484e-05,2.3966963224155162e-05
0.9925021529197693,0.9959375567987336,2.4165999999992138e-05,2.400677057932256e-05
0.9976113438606262,0.9962723142111123,2.3874999999895508e-05,2.3980416463437152e-05
